id,score
fa925329641a4009909004879e6bee21,0
ce176f5da99246368d85aa01f21df9eb,2
a7bc96f56e0742a9a39bbb91d118b465,0
ba3133930d28435aae6f7c7135be582d,3
a023bfaa2b4b4a638ae2d12f33ed00e9,12
1f6e2982a02749f6bff4d710c514d8a5,4
8b30fac9227e47c29b193561514abc08,1
cb1faf3e0697456b9009bf782a6af73b,1
0dc88cb0e40e4f0883d40f1dfca31b23,1
ebf600c220274737aaca9367e389804b,0
d5c4b214c6794302bfa223f2eaed85a7,1
9d211b99e17c46fbbaca03dc6b43f1c4,1
d98717b213984ed1a715bd88367d6258,9
2dcd56aa95de46cba3d5f391a0d7ec5d,4
1387c10270fd4064833970ccd7b70c7f,1
bf5de8a328ec4d65b0cbd92a5a48cc08,2
856f55968d184ed29f14f716b1e69e22,2
1153b0ebb8584c6283357328f2279967,1
35ded4f4ce624d24a63207b66ab6e899,1
e150636a5c80438e98d67cf5cb34c069,1
1d32af9174e54e478dcb7a7d2a96890c,3
35c24ef4fd644596b6751088f39fc14e,4
06ef3395a6a542de9bf3499c8ca87f01,4
19c97a407e724d40aa18cb0b76b352ca,3
24f7d6737aa14c70afda434ab8316317,1
70babf8892414c5da1e236e6336f7eff,9
2f2378acab3f444199ee2b69d2d3626f,5
5dab163aa1f34f44b35a87cbc34f4d24,5
7833a81e6d1a4d1881af629bc3723d64,2
8719a7ed99394ebc9d4673844fd68bf6,1
c9c9cdb652974bfd8089d63f3d9bc470,9
9fd25512ec814931a5fc607c51309a04,1
0ef65f24e9124c30aab32ad64d3c81bb,3
db2f6599974c45c9a202ed88632e0d0b,3
d2f4d580a75a4e29a3ee225722622044,1
9822fddb826c497387da2501fc6be8d2,2
dcbb6ad4eb0840329f1747fb3a10b1fe,3
8c4d0af6b68544d89a4d1df7dc1894f1,1
ddf4482984224aae98c92f23efbbcfd6,1
1883b797ddbc4a2ead18305f56d0a7f5,3
43b388439bbb410ea8ca082b4484736b,3
e214acfbe6644d65b889a3268828db9d,1
ea68c7bf61454e9588b491693ba23149,3
01e57b939e2e4d018dea0aefee6b5ddb,3
907093ce53fa4a6b96289948446d00a7,1
860c5b8743d94758910f788ed975e444,11
067aa5173b8349fe98e71a50a704250a,0
2e5bd449ca084ff4a5ab2c0d20f9e373,5
5d60451cfe3641509d35ad780ec8fe61,6
96e2d53761c84cdf9fe2bdee4149409d,3
bc4cd7686cbb4e6780352097db88dc3b,1
c80222ae8170488ab4c518db304f1672,1
75f81fb6688541e9be39c443a381d237,1
17d679be59d249f7929730c75a4be6f5,4
f306ac6e5f744c8eab94452a41a0d1fd,3
3f5f112259424220a440b873bc2f443b,2
82fac2a6aedf4d8cbd45cb563fa6b9ad,1
786c5bb15fc64ed296009133421956bf,4
4b081c9b858b48d4ad6c778fc507ba16,1
fc849888009b4c21aafeff69b58a18b9,4
1f6dfc42f34f468185c921c8f804f568,2
86eb672511bf478eaaadeebc9498b07d,8
648eadf25fa6492189a042a99332376b,3
58139c6f7aaa4293afe397ab16515d6a,3
29a807b821634ce3a7ab2e69678ccce5,1
3738884893914f98bc9b6274248700fc,2
b88fd9cf1e8047b69b114dac1d6cc936,2
d44ffe04b7ba4a44a06c8280a291bfbd,2
86f059a475844abaaaafa4487d5027cf,3
d9b5a8cf5ab349498a2fc36da93cdc37,1
372efc2ad36d422ea0a0e62f45b200ea,2
84bdf3cc290446d081670967acd7a38c,2
9ff355d0259b45bfb3b73766fd73bdd2,1
26a9c8637c974ca4b3bff1ccb55ed8ae,2
64f77713b09e47b5ada6ef563a2ecb8b,2
6edcc7bdaf5946bdb38a246979bb4548,3
ac089a1f25184fa491a81fa7c31a9a58,5
5fd70846b13544c9a2e8183b79400efa,1
1bce7de416ea4f418a621da1a61112c0,3
1a922caa7af44a20b0b3046b1785eb74,4
3dd7adbab792447786882c3e840f3779,2
a2fd37e47bbf4800a115b94009d54ae7,3
c4cf3ef069324433bd550dd833a23910,2
34feb9980e7742109adfab22828329f0,2
3d2c7fbaee1a478085b5b1f1c1459831,4
dfd33a7465f540989adf7795cbedb712,2
64aa1fa4016a4e929e0cd89179f7479b,15
95775de6dbb04686956bb84f2cf30a9a,3
7c932c42238b40f4ae656f5f00c3a510,2
524bb83b5a184b1093ce0f62e92d56a9,7
46a9bdfa957245da9cfce54784890efb,4
0914db8647f14ed18ab2a7b321d0b81d,3
4c51e110981a4360b57a6b60d8eaa1ee,2
e32a0e68932641d08ef006ad0aacffa2,2
db385e0aa44b4f638331408c30d07da0,1
23e1b2ff32764fa6880a9e5a45aeb769,1
4b5eccde9f674e09a49c10626db94fb2,3
2fff9eff328f4743a7d09a8701ae518b,2
9468571f461c4d0c8545c4fe6bb7c37d,9
62336e9e00014609aa3e97848350ecf8,5
b9c41ab82abd44379d1db9163eb78305,0
6bb9aa2fb4e54c7c98c0ea5efa4384f3,2
4a8bbf58e097432e8cb82a0d781cf5be,2
38e7a991ecfd42a295691050264965e7,4
4b14f42f049a4cc599333d1484613e09,1
7809f90f081a4eb8aeac38674d73e0e7,1
66244b66e8174293842ee95037a29232,2
dc085775efb64764868cc41dd68188f6,4
149d878747c84587b3a86a721fc82b4d,8
b32c68116d894c119208cd63bfab8504,0
72eb29284a52493181cb0a1bd6286f23,6
46608b7fc4d14ae6b8f674e47fbf4e21,16
4a24416e5f36454aa2bc015539a966ae,0
a5c89dbd5e3e49efbe03c8dcf4065806,5
d37d4a73c67746a9b80542996ac86a9e,0
d2eba579f10c4ff7b976977ab8a04606,6
285421afa2e440779943650091cb3e88,3
d7a925766f0d42a9be38256f9fd41c64,18
bab23468aa894e0a8b79e9ff01ccc26d,1
7f7aa4e8e8f348228a7dc3423fde924d,1
4fa5fb3c49d34ce9a61f0114a5b6ece5,3
62d293a98f65487c9314375ffcb4d4d5,2
c32a818d0c4c4decaa0aab88b4cda341,1
6164858dffd7448882545da2e376024e,5
d3266b8c75434f8e926a1535cdd8fc13,7
a262d0301e244d6fa559a4c3f16ddd92,6
717249787e594b448d4dd7fee0e9e618,4
081915fe7246464283bd7285ae92a1e0,4
8111424c40bc4a459f2877b3abe43938,5
e3819d4bb417414b86ab5a04e6780015,2
cf3bda9e7ede4da7878d0d8faa47f93d,10
4f91dc3a872a44cd94ec24cba1113049,1
ad2650510fe84e4fa55435124af9e6da,2
74041691d4cc4960809d0ba0946a8590,2
0e5f938dd33043f2ad66d2e16f78663c,1
2f52c2be8d024fad9acb623cf049fb0d,2
e4d35beb0411482fbcda574fd9735cf5,2
6c1c2477573c46c99a59064c852629da,7
0c470a53ccfc42cf8015e1552bf3d0b5,15
d1c3be532ab2411590b8910f33f86a41,2
264a6e4d19ae4d8ebb5406779f59e8ca,7
1783bfe625ca4ce285bd296949244481,2
42708f7978414dc3acc30685d4d065da,3
95178db676c84c07ba9fde26b0aff529,3
900872c51bf4445583f6488fb36ff9d7,1
c56084b9f051424daf958d05cf89df73,3
700172696b9b48859d4a9855f1878ac5,0
c12938ddbc3d47048374ffac4b8ad8a5,2
9cfe4b4a884e411d947f79edfe0672ea,1
ff70cc890ba44e32b2ca8920071c516a,1
703c79237b7c40f6aa8bfbcc5551e604,19
cf6b6255d7594ca9945e15f5a801152b,5
e48f56a50bb8495099b96fa567cb29e8,1
64a370d729c94c4e91982f3180b210f9,5
daba593caef14ce8a9596ea3be377f07,2
ae27dfb7a9874335b61dde3c36ec618a,3
bfbe1bdfea564bfba09d525fe25529af,1
fdaba9bd0fa3442bb1c9b3b186d74cfc,2
5678357551ee4517a6214738bf5a1707,0
9653232195684c3d8b9e29eac0edbed7,3
73e1eba2c980474a94af5b5b97cdc0b1,3
255fbe1b50cf44fb90e9af1faa66bd59,9
b647039c01c047cc9dab140873222043,0
5da4e4e611854c9ca99e9c3d4413d80b,4
2ddbd63e66614203b3fb5fbb6700647f,3
51b1748fb4174d21a54292ce5262f509,1
b7319bf611c1487280005d1541037857,1
686778c7a678402093a7048672d7f2f5,3
64b5197930b04fe6b8c00227df4b483d,1
22462f2269594db19a594cbceb6a4e29,1
985e73421ea44ab4936ac36839c890c4,2
e9f134f3be324036b1315d544a53dd40,7
569382b2d875477894bdaad7e3725859,1
7397d72ad1974031ac953ed4534ed94e,4
3815bf24c2464beb8c4f876eaff38e55,1
22283050813b437c9330e8ad79cbe345,3
d0116293141f47a896562ba287c31568,2
3140d6f460fd4b318ca79820a101502b,3
a9feb7ce9e47430582fe7925c92e5a57,7
c0d6449b1bfd4668b2a5ffffbe7e8e31,3
af4fe02ddf64479e90f18ae73eb13c5c,3
6bd6a89d7fdd4039b537f85d97e9fe0b,1
6345fb5ba79b4d86ad367ae78b809e7e,2
7be989a647df443fbf406f2495709512,6
537d62d1396a436baf2c642b5edfe229,4
a32202cfe26c4f13b05a1b55003000bb,1
239c4164e66446988efdb27e384cc39f,1
7129420a523a4c27b42d217bfaebd2e9,3
c01f9f739b4247fe95d5d5f313263672,1
795db4db003f4aa8b38e32f17f495c00,5
386223bb254e4578acb77057ba468ecd,3
080df1df8dba4a27a836d83b5fea2e6b,2
e704a0a5fd444f5f829e0b7f11a0e074,0
3acd96b294624a9cbdf5bf514d31a0b5,4
58492469199f49738354e2280e52fff1,2
18d00ad4f2c44f97820d72c438f2aedf,0
7bea614844814529bb5336eb4961c049,1
cb26551f759f48fb96282d865c8aa946,2
464e8a11a0cc4e70bb76eb16694eaf84,4
873e449cd4f5451e8678ac3b38968d2c,7
2efc3ca531694cad843015b8e79eb712,4
579e8ca83204437d80444760f8c1e16e,2
2aa7755c1f0f486c996affcee25770aa,3
49f0a154dd7d479786ae312f086ffb21,2
54eff07a465e425c9a4d67e8cd7bf03d,4
0a0c9a6684c6453e87909d0178bc144b,2
1ac3f097ba194bbe8d94ad5b38689a07,12
323005523a274953bb5c5c565844613a,4
67d4c3d32b414b0db971022b8be76b48,4
6b085af275b7451fa3686c73682f6026,1
ac18c40f433b464d92b8c4d0c26fee88,4
2e28a56e22cc4835a3037ec1a4cd9135,3
6234ca39ed37427a9abdd0063e8f2a49,5
cf5bd8f5594b42f4a02fa6580948eb6d,6
bcc0134c95bc4a88a2473601fd52a0ff,3
a03af3ec30f84e8bad3cc4fb9a84d6a2,3
935e434f460a4ce59c392c6839664457,2
902c8469ed554e30888fc7171df599b3,1
eeecf59f2a0c45f5b66d75a92cb32e5a,2
8559af6a11b4455eb6b1893684cd46b4,4
699575a42cd54c9da524cc60af711d43,12
76f5d383168d441c88f1fe8fa0472492,10
3cb083bcafea49c8babe6ac329720ef8,2
43e7f8a72fc64f22ba6938266beec591,7
469781484f89449d95e3cbf0dd72a952,5
2362635545d74fa5a3e1b7f0cda125cf,6
6314955153c54bffa8d6bc7dc48a3265,6
43de6eca5f7b4911a916bcc359d24f78,6
29331f4131f54aad93785097f6d08fe8,5
8bd7a10810b14ee3b5e77dd6ba7ef7a9,4
1c8d34482960419faf9b5c83f1e4e6fc,8
e77a8497a08449178daf4818c0b15c72,18
662a34fda1934abaa159dd92d80e3ad4,24
7889f36681ed438787db9b7fbee17407,7
d38df3a496df447b981fa23d51db224b,13
9926317df36c4154bb7497bb4521a69a,0
23650f69044f40f48c04eb196718dcee,23
d5264461136042599133f7e578093e9d,2
57dfe1020b3b41b5a9400fda9200f7bf,2
213330bdb4a84bc0a456a239b103a649,5
bd49cd98900940f0a13c6eb134c36e53,10
