school_memberships_school_id,school_memberships_user_id
199534,8011ef5eb6864f5d935ba8423ccc3689
200259,82193c4d89e54e56b9287c02d993a4d0
197805,82c25c5a9d3745cf82dae4e7cbfafcad
197778,82c25c5a9d3745cf82dae4e7cbfafcad
200101,82c25c5a9d3745cf82dae4e7cbfafcad
197810,82c25c5a9d3745cf82dae4e7cbfafcad
78270,82c25c5a9d3745cf82dae4e7cbfafcad
104548,82c25c5a9d3745cf82dae4e7cbfafcad
90330,82c25c5a9d3745cf82dae4e7cbfafcad
200004,ab0b1c1190a64715b0433885d5c88df1
198393,ab0b1c1190a64715b0433885d5c88df1
135994,ab0b1c1190a64715b0433885d5c88df1
198520,c13ad59a57534268929be5b416309c71
73608,2fe767de78fa4dfd83f0021cf7712064
199589,2fe767de78fa4dfd83f0021cf7712064
197084,8d39797922a645afb0f30dd158909a97
197084,8d39797922a645afb0f30dd158909a97
103483,8d39797922a645afb0f30dd158909a97
196883,ded9c4b23cf849e486f978489c8db362
197837,ded9c4b23cf849e486f978489c8db362
192735,ded9c4b23cf849e486f978489c8db362
85949,b8a1f9a434ea412dad6ecba6c36d7f4b
85949,b8a1f9a434ea412dad6ecba6c36d7f4b
197908,b8a1f9a434ea412dad6ecba6c36d7f4b
199166,b7ef6e9209754cf1b17b2a5b7adbd975
199677,b7ef6e9209754cf1b17b2a5b7adbd975
198822,0d459058e7924332a623f39cfe37dad8
197805,79f9cd90919e438f846a05c48972cdbb
196902,79f9cd90919e438f846a05c48972cdbb
197024,79f9cd90919e438f846a05c48972cdbb
163666,79f9cd90919e438f846a05c48972cdbb
196410,d72855a4010945339917b757c1cc8c12
198434,77ed5f2b768342c48366a30722b2d165
197604,77ed5f2b768342c48366a30722b2d165
197656,77ed5f2b768342c48366a30722b2d165
82666,77ed5f2b768342c48366a30722b2d165
201037,d3d596c48be34680aac68c0a46d6e51c
199589,d3d596c48be34680aac68c0a46d6e51c
156703,527bc8c35c8541f898bac819b29beea5
70093,527bc8c35c8541f898bac819b29beea5
156526,527bc8c35c8541f898bac819b29beea5
148552,527bc8c35c8541f898bac819b29beea5
95557,527bc8c35c8541f898bac819b29beea5
196396,a527b1588d724854a8dbafaf39421f13
98637,ead34fe989d9426fbe214db2cc3cb08b
197170,ead34fe989d9426fbe214db2cc3cb08b
200043,ead34fe989d9426fbe214db2cc3cb08b
199599,74315337adea473e84dcddc5efde9104
198459,74315337adea473e84dcddc5efde9104
198537,74315337adea473e84dcddc5efde9104
196883,74315337adea473e84dcddc5efde9104
196260,8d3d601dd0ff4becb60d8146f04d4b12
76340,d6fa77244b1a4e77926e58fa0aec9b72
196880,2ed49637afe340ee9aeef360971e8a10
80530,96f7f5d92497463cb9477f76d8ec2321
197942,3e25185fbeee43bfb831515c1ae910ff
197952,3e25185fbeee43bfb831515c1ae910ff
198434,3e25185fbeee43bfb831515c1ae910ff
197814,eae7fb4c50be4bafa3569a9a089c2657
198484,3b0d687829024e34a666a19daf42d5fa
163718,72604d441bbf4b97876007ff26903067
196623,f251d15b32bb49329546acb124f95133
197808,f251d15b32bb49329546acb124f95133
75774,f251d15b32bb49329546acb124f95133
77164,6dd29d5757d343eba6eae82e719835ee
122543,abc88f7f6e9f48a5ae443f500bcd4b88
197103,abc88f7f6e9f48a5ae443f500bcd4b88
200179,abc88f7f6e9f48a5ae443f500bcd4b88
197969,d97aaa6b7f7e4b1e9a6d65d5a0958183
198927,d97aaa6b7f7e4b1e9a6d65d5a0958183
198587,d97aaa6b7f7e4b1e9a6d65d5a0958183
197893,d97aaa6b7f7e4b1e9a6d65d5a0958183
74901,647e329a0c094f25ae1aa5d413a79e81
200065,647e329a0c094f25ae1aa5d413a79e81
101316,89b2705e576f49f7977b62e9fa2b6770
72802,ac4ea30edcc6409aa3de7151abb019bb
196413,ac4ea30edcc6409aa3de7151abb019bb
199139,f2c179a563024ccc927399ce529094b5
198038,729ab1c23fce471ca1bc3741bbbbdeb2
200020,c973ac99340449b28f31299d89dbaa7e
197218,51135609fb0d4283ac30c90b4e730b02
197094,51135609fb0d4283ac30c90b4e730b02
103754,51135609fb0d4283ac30c90b4e730b02
198766,3192d2a03f9b4d929e519be8fdb853f9
200566,037efa1ba22241de8e3c04fe991c9b1c
201355,037efa1ba22241de8e3c04fe991c9b1c
77179,c39f2c378b4242dea6dc658749ba7e03
200003,8a8284a6ac4e4482bab295cfc681ebbe
198111,a53d16856ed645618373240bcf52dd6c
111356,0cf5ac636d404c3d8874a90c0b2f9442
197372,0cf5ac636d404c3d8874a90c0b2f9442
199986,702e3cf2e7544ca18d3ee3cde634296f
198627,702e3cf2e7544ca18d3ee3cde634296f
103390,7e919a9861884bd084057d51d1fb8be3
196665,7e919a9861884bd084057d51d1fb8be3
148459,19c5171f824a49fe866f16eacc1382b5
92265,19c5171f824a49fe866f16eacc1382b5
73841,19c5171f824a49fe866f16eacc1382b5
197356,fe49d48526dd4c92977224777b25aee2
197278,fe49d48526dd4c92977224777b25aee2
197186,fe49d48526dd4c92977224777b25aee2
197406,195c54c49d4d4a219bab1bf8813247f2
129701,195c54c49d4d4a219bab1bf8813247f2
200017,4e9fe7ffb54c42eba0987c6119da9975
200003,4e9fe7ffb54c42eba0987c6119da9975
87340,2032da87bca1486b8c9319382d34e324
197429,2032da87bca1486b8c9319382d34e324
200477,2032da87bca1486b8c9319382d34e324
201329,067a3be8848f41a592e5303a778a0f53
81149,6d21d5de00254dccb352fa369e869c36
197893,6d21d5de00254dccb352fa369e869c36
198978,ad2b9dfae6974b9cbbe3d01e1a345b9d
198977,ad2b9dfae6974b9cbbe3d01e1a345b9d
198484,30f06b84e9c54b4ea0d4a402282e7878
199599,30f06b84e9c54b4ea0d4a402282e7878
197243,78523f2890474f82b6b838d7b4ea12f8
191521,78523f2890474f82b6b838d7b4ea12f8
197863,78523f2890474f82b6b838d7b4ea12f8
79689,97da3942e54140a5b8fd088267b7482c
196664,97da3942e54140a5b8fd088267b7482c
196665,97da3942e54140a5b8fd088267b7482c
198645,60ffed99dcc54bdca44ccdcb9e6a3e3a
196763,9fc88a7c3323466dbb35798264c7d497
197919,9fc88a7c3323466dbb35798264c7d497
197864,9fc88a7c3323466dbb35798264c7d497
197135,78b5f45dc5104ac6be1862e9ff8b5b1d
199638,78b5f45dc5104ac6be1862e9ff8b5b1d
196929,ca1f9339b9574822a15d326a044bd1ac
197046,ca1f9339b9574822a15d326a044bd1ac
73483,22e0674fa5214fe891d8a2e0cabf1738
199917,cdceddf41de84bbe9677c2530662e921
198627,3ab86281ac254f53b12fbe039856c5dd
199013,18792df45d194201a4f58b06b3e7d220
74612,18792df45d194201a4f58b06b3e7d220
196665,49e2beb688b648fcb3373bcee71882d5
197800,6a6615e38663473aa59213142a03d94a
197803,6a6615e38663473aa59213142a03d94a
198557,0df251f3b28c42a0b23628a1f478a3b2
197806,733003960d17445eb214ff8529b10c48
200178,733003960d17445eb214ff8529b10c48
186318,58c490e78e494b7582d1145ec73c83c7
76131,58c490e78e494b7582d1145ec73c83c7
200004,95be0d792cba42ae87744ef4aa060bc9
196923,95be0d792cba42ae87744ef4aa060bc9
196401,219acb665346430889ee309d412cf65c
200013,c34d17b9958f401586f3ee72ee01382c
197217,41f1a538ebc8457e8cafe525ba45e65c
94989,7df4bb8859de4562b5016b3078ff79bb
161660,7df4bb8859de4562b5016b3078ff79bb
196932,e7fc4ae831404696b03d21b174f61077
197771,49b75499b16d4c888bc8850eced6a92e
197832,49b75499b16d4c888bc8850eced6a92e
198071,39bebef1570b43b0afd2a3a70709c3f8
198304,e4ec7e81f03a418ea655410964ea149c
198929,e4ec7e81f03a418ea655410964ea149c
196422,a79df5b172d64b65a36cd9ae0e37cb67
78794,68de7395da684bac835522148db91425
83064,39a60344b603488ba9bb62c5c8b3be97
83064,39a60344b603488ba9bb62c5c8b3be97
115246,da1cf49e4f854f6eb8c524e069754296
197686,81fddcb0d4fb4a18a313aa8c3c23cfb1
199905,81fddcb0d4fb4a18a313aa8c3c23cfb1
95314,81fddcb0d4fb4a18a313aa8c3c23cfb1
200116,057a6a6107164ac38cc911a99cb4dad4
200126,057a6a6107164ac38cc911a99cb4dad4
196391,b6e1d899b8784b09bb3590df48a170f5
198627,ef07b2a6cc824c4bbfd4f4b1f5444623
197831,ef07b2a6cc824c4bbfd4f4b1f5444623
71367,f122a8cfaa4942f89b9ccc03f433f082
196902,f122a8cfaa4942f89b9ccc03f433f082
197186,e1aed3432ed348b6b3d6ff787150ee3d
109007,e1aed3432ed348b6b3d6ff787150ee3d
196865,70c8d3e437f24b07aa3520a31d47b128
70171,70c8d3e437f24b07aa3520a31d47b128
116618,99277a5dc1884d4fa38a5c9ca3100287
197856,c1bdc3d063b14ad89b4fed049bd92e06
196912,c1bdc3d063b14ad89b4fed049bd92e06
198977,c1bdc3d063b14ad89b4fed049bd92e06
198165,4fb72a6981f7434db6002aa5e42816e5
126821,4fb72a6981f7434db6002aa5e42816e5
83064,3239622c9e2049eda7cecb8e8db98764
83016,3239622c9e2049eda7cecb8e8db98764
200261,7822541e805944c2a33a569915c5fdcd
200179,c3deeb72d83243f99b844ba24e75bcc4
97877,de342fea314846a4b31616cfe03e6be9
199626,de342fea314846a4b31616cfe03e6be9
196700,b5b6635e112c4e318bd350d3969be00a
200124,012de91c57f741d49f9feb67bb242b7d
98184,92f9b129362a49669ed27b3ed82c0ab7
199585,92f9b129362a49669ed27b3ed82c0ab7
200330,a2a3490912f9435b82172850e907c1c7
200345,a2a3490912f9435b82172850e907c1c7
199821,b3c7e071d35141b4849c5d2bbe1c42b9
199543,b3c7e071d35141b4849c5d2bbe1c42b9
82209,74338e1610db421baba1985feb2b07ab
197819,30126227c8044e82a8cab1ea7ea9c24b
198630,a4e7320fe66a47c096173904ff6a1144
197372,ed519f7141b74300b23b9f5d730f2f9d
200068,f61d3d7ada9042daaa9fa61903022b89
199411,f61d3d7ada9042daaa9fa61903022b89
197078,dbd35837ccbf42fc88c46bb505e22663
200001,dbd35837ccbf42fc88c46bb505e22663
140005,18c838558df141e1a506f95da0fbbdee
205712,18c838558df141e1a506f95da0fbbdee
197743,18c838558df141e1a506f95da0fbbdee
170509,341f1701b2424d83879806a31824468f
197862,341f1701b2424d83879806a31824468f
199407,cda55476ce3a4e59835c07ff279ffb2d
199407,cda55476ce3a4e59835c07ff279ffb2d
198766,cda55476ce3a4e59835c07ff279ffb2d
199459,cda55476ce3a4e59835c07ff279ffb2d
199407,cda55476ce3a4e59835c07ff279ffb2d
198766,cda55476ce3a4e59835c07ff279ffb2d
198632,9deee1949b3f45f58b731cb96abba893
198632,9deee1949b3f45f58b731cb96abba893
80599,d61c1a73cb454b78874304d8e2082c0f
196150,4696b8be3e574362abb7f90d973ed706
199905,4696b8be3e574362abb7f90d973ed706
196398,f39cc7150d1c40c3a401472af25ec9d7
196401,f39cc7150d1c40c3a401472af25ec9d7
196393,09122b50f29047e6943c96db3a9dbda5
197017,c07421742c5a439a8b414023536aeb4c
199549,f79f2c9ff9d745c79c8a0b4ef3da8191
199466,f79f2c9ff9d745c79c8a0b4ef3da8191
116111,f79f2c9ff9d745c79c8a0b4ef3da8191
163985,f79f2c9ff9d745c79c8a0b4ef3da8191
163981,f79f2c9ff9d745c79c8a0b4ef3da8191
200475,61d8bbdcd5f64292a72a74dd12794ba5
196210,a0b5df7c139645cf9660059356f8f956
196390,447a1185568748ca85d056e80f9b7d30
196390,447a1185568748ca85d056e80f9b7d30
83812,447a1185568748ca85d056e80f9b7d30
90247,924393457d8c429f9227523ad0bb5c73
198789,924393457d8c429f9227523ad0bb5c73
91907,c90e3ffada6e4c4f810ea882cb394c1b
199398,c90e3ffada6e4c4f810ea882cb394c1b
205458,b6282c67befb4c368fef5fd419074b2e
198541,b6282c67befb4c368fef5fd419074b2e
198518,b6282c67befb4c368fef5fd419074b2e
199589,b589de3c20104ceca74a3f3c88511905
197913,35aa4b334dde444d9760d8455c7d71a9
199850,8662880906254c5093e4d4a7b039ba50
199538,8662880906254c5093e4d4a7b039ba50
196370,9a841bda94784fbcae0c4209fdf9cef7
199356,9a841bda94784fbcae0c4209fdf9cef7
199534,5fffce2c016940ad96766dffbcecfe37
198981,5fffce2c016940ad96766dffbcecfe37
199402,5fffce2c016940ad96766dffbcecfe37
80916,5fffce2c016940ad96766dffbcecfe37
196855,d64df397bb1f42fe93ab8eed7a207e9e
88077,fd5681080b64467a97ad714b5d16da15
198290,fd5681080b64467a97ad714b5d16da15
200261,3f35b00d893f4925922d609547ed26ed
69976,b9dd3c47ff01455387cf5eabab84d3d8
198617,b9dd3c47ff01455387cf5eabab84d3d8
199627,b9dd3c47ff01455387cf5eabab84d3d8
197226,a408cbbb3977497190d245187b995035
189680,4100fbce27fd447a8e9de56a8f255656
196658,4100fbce27fd447a8e9de56a8f255656
197308,16f2b71f4110404e9ea71de1242eaf0e
198843,27d6c7f1447e4133a14ed2c50bb5390d
199411,48f62520f20e4c71b7fd83d6890b8a47
199972,f948f82a51d344d1aee2f4d25e8ae034
200116,dbeccbdd420b4495b4e5a0b79cc6bab0
196934,914cf80df48b439da0b00561750b9a82
196934,914cf80df48b439da0b00561750b9a82
123040,3d0fbf0ec4e54ea1ab32d834d66ab935
200003,e01c7087619344db8aea20980d766ca1
196656,c47b6884406e47858e87ed90153ff6b1
196230,dcc5a4bb76b44f439c3416e0647e8272
125813,bed854619d024b0ba1455b08420217c6
91226,54068f3cd4db4a7092a14d993aa5ef72
196700,54068f3cd4db4a7092a14d993aa5ef72
198927,932072052d8346b7be8de2c325b46b1d
142981,a0a114a81377414d9f7f1b34a4966bc7
200068,a0a114a81377414d9f7f1b34a4966bc7
151398,ddc118088c7c42c5afa789b12fabdc8c
199524,ddc118088c7c42c5afa789b12fabdc8c
198013,ddc118088c7c42c5afa789b12fabdc8c
196997,ddc118088c7c42c5afa789b12fabdc8c
108889,a39e44b1f9b84c62ae5688691b8a6f0e
199677,a39e44b1f9b84c62ae5688691b8a6f0e
204522,a39e44b1f9b84c62ae5688691b8a6f0e
197904,9c5c63665a7140b7bf3ebd0001582776
83333,f826de0bceb84279869494a7b4f6da71
169563,0bbc2911f67241378419f63ff59d5b9a
199432,0bbc2911f67241378419f63ff59d5b9a
180692,8b88fcf6eda84a8db399003420d32c40
197743,8b88fcf6eda84a8db399003420d32c40
80156,ac7433d7ac86453f97dd558a0e7174ea
199435,69f58de8657d4cd4abd8f13724eec865
199561,69f58de8657d4cd4abd8f13724eec865
170452,69f58de8657d4cd4abd8f13724eec865
197243,1b9e649f5d7a4fa68ac51eff7eec2149
81292,1b9e649f5d7a4fa68ac51eff7eec2149
200387,1b9e649f5d7a4fa68ac51eff7eec2149
197267,1b9e649f5d7a4fa68ac51eff7eec2149
93048,258766b1a65f404a80044decd53e27cb
196700,44255c23ac9e400c99e7275bc7f84ef0
198038,d1a16aea651c428dbb292c4ad37d7cd6
197913,c99edfb46b3540b8aeb0b2cfd4e6eebc
197123,88a577319c294d7b969cfd2f706b547d
198501,88a577319c294d7b969cfd2f706b547d
198501,88a577319c294d7b969cfd2f706b547d
200140,88a577319c294d7b969cfd2f706b547d
198520,88a577319c294d7b969cfd2f706b547d
199082,84bad21569ab43a7aab8e5585c4dfdbe
197686,98cbceefad3e4f7db812f5d2a963db3f
200261,3161df998e6d4df794e82482cc690de5
198631,7470527bff8649d4bc2788c034b0e09d
197246,6f8495dec3dd444f9a7cab3e87e4ee3f
85136,6f8495dec3dd444f9a7cab3e87e4ee3f
197078,35519905f5124e9d8ff17c2c12b02d40
198129,132063ca9d9946cb927ca7cd3b7812cd
197800,7d2ef5aec2d844e296c247c892713a51
196858,7d2ef5aec2d844e296c247c892713a51
198665,6249518f529341d18633284060f98098
200261,ff2723d4ec9c4a96b4a2df2bbca3db98
77635,c1ec0bf1ac7c4b8dac721da29d713c8c
197406,c1ec0bf1ac7c4b8dac721da29d713c8c
197017,13f4fa7bd2214ec1a40b49b1e9d74698
199618,0f477e61f14e4b259affac0331c2ebe2
197959,0f477e61f14e4b259affac0331c2ebe2
199524,8b7d6ac0c2a7477cb411476083f4256d
115894,9ddb48abedb3480abe32191122528931
115920,9ddb48abedb3480abe32191122528931
115909,9ddb48abedb3480abe32191122528931
115895,9ddb48abedb3480abe32191122528931
197483,9ddb48abedb3480abe32191122528931
168258,b0015cef3ad74d4aad29d8e6538ec226
200043,b0015cef3ad74d4aad29d8e6538ec226
196392,2a4c89e09e4b4be2b7b626ca52016c45
196878,2a4c89e09e4b4be2b7b626ca52016c45
196877,2a4c89e09e4b4be2b7b626ca52016c45
199901,8511318cc8584468bdd13e9880e1195e
200001,d0116f114c6a4d2c99906dd453868dd6
199949,2de7b258a8084bd1bf792be685e2db29
143409,2de7b258a8084bd1bf792be685e2db29
152826,2de7b258a8084bd1bf792be685e2db29
156026,2de7b258a8084bd1bf792be685e2db29
69900,2de7b258a8084bd1bf792be685e2db29
70161,2de7b258a8084bd1bf792be685e2db29
69913,2de7b258a8084bd1bf792be685e2db29
75473,b5306925ddbb4ec0859c23eb242609d8
196658,b5306925ddbb4ec0859c23eb242609d8
199987,e581ca11c8fe4f15b4367d75edfa64a9
196877,e1d81139f54c4a68899d5bed4556c57c
198421,e1d81139f54c4a68899d5bed4556c57c
133516,31349ca3c5cc4524ba859cbd2babd9cd
200475,31349ca3c5cc4524ba859cbd2babd9cd
199840,36fdb18a81344bee9e46e5c55896930c
200080,378c742b7fb647b2baff68355a6d5780
196230,378c742b7fb647b2baff68355a6d5780
116619,378c742b7fb647b2baff68355a6d5780
101716,378c742b7fb647b2baff68355a6d5780
197202,0f746d39ebf1439ab31535183d1bb2be
197732,27357300bb674c6c8253de946eccf2d8
197678,27357300bb674c6c8253de946eccf2d8
87187,27357300bb674c6c8253de946eccf2d8
196878,8eb66f03b1554c10a882285154b4cfed
196395,01b97ca1d76a4cd4af5907d17cbb7da4
196877,01b97ca1d76a4cd4af5907d17cbb7da4
196878,01b97ca1d76a4cd4af5907d17cbb7da4
198599,03ab400ac35b436fb3363677601468d3
