students_id,students_location,students_date_joined
2611b386835f498181db109b0e1f9323,,2012-01-01 05:00:00 UTC+0000
6ab0553fcae34f7cb39c95685a98a34a,,2012-01-01 05:00:00 UTC+0000
71d45a2b76474564af6f0f1bd9f808e4,,2012-01-01 05:00:00 UTC+0000
3836c26139ce4b18a288e0e40673b781,,2012-01-01 05:00:00 UTC+0000
3f59beb1500c4bb4bdfed57f5dff4ce5,,2012-01-01 05:00:00 UTC+0000
fae3c431698a418882c4204e5f3ee244,"Lakewood, Ohio",2012-01-01 05:00:00 UTC+0000
a6effd3f317c4034a251a0d2eae4202d,,2012-01-01 05:00:00 UTC+0000
fca69ef981b44ea7831d7badfff07dad,,2012-01-01 05:00:00 UTC+0000
03ac94f2639a4ddfa03566e774f29786,,2012-01-01 05:00:00 UTC+0000
d666ca16cb3043ba9a765b1341224da2,,2012-01-01 05:00:00 UTC+0000
0e32f75f64584ac7804309099b204134,,2012-01-01 05:00:00 UTC+0000
de3f39ec692643a29e19cd2310fc2e2f,,2012-01-01 05:00:00 UTC+0000
2e67080928c74a4d863b2bcc60921152,"New York, New York",2012-01-01 05:00:00 UTC+0000
db80f2533a0b43d8987aa606dcccc442,,2012-01-01 05:00:00 UTC+0000
fd2b02a4ca274011bc5253caf999e5af,,2012-01-01 05:00:00 UTC+0000
1bd213bb08a34661bd02ec930901beaa,,2012-01-01 05:00:00 UTC+0000
e684309afcfe4711b76bc7374173b9b6,,2012-01-01 05:00:00 UTC+0000
d0691365fc714ab7a7da04175fdaa9ab,,2012-01-01 05:00:00 UTC+0000
f29a64eb418646fb9e69e239e6a4ad0c,,2012-01-01 05:00:00 UTC+0000
2e7d1b7f1d474530b8114ab72686726f,"London, Ontario, Canada",2012-01-01 05:00:00 UTC+0000
defad8caffed4e07b5646893f053db39,,2012-01-01 05:00:00 UTC+0000
8a9dc26e4804436f932b21cbab993e45,,2012-01-01 05:00:00 UTC+0000
01637534d6ff4d5b861c694c976193fd,,2012-01-01 05:00:00 UTC+0000
10faeeb2843c41f48cdd1297dc92bc59,,2012-01-01 05:00:00 UTC+0000
94379d3912b94494b08361624a805310,,2012-01-01 05:00:00 UTC+0000
fc0d6791a90f4ccc8b57b6e7118cc994,,2012-01-01 05:00:00 UTC+0000
c63236ea779a48c0b9b0561ddc6ef0f6,,2012-01-01 05:00:00 UTC+0000
5e205340add7477b86b7c58169c8f07f,,2012-01-01 05:00:00 UTC+0000
55f6cdb1fd424a3d8e1cbea720e8617b,,2012-01-01 05:00:00 UTC+0000
943f0b5bb4404b00b05780bdb5683cc1,,2012-01-01 05:00:00 UTC+0000
d3661ffb83784e30b9eb4c4a14babd86,,2012-01-01 05:00:00 UTC+0000
84d4114ed485462fa3ce634e3706e363,,2012-01-01 05:00:00 UTC+0000
94f41c4228e2452aa8ddf786d02b06c0,"Burlingame, California",2012-01-01 05:00:00 UTC+0000
30d5e9185ae240eaa94b24ea300963b0,,2012-01-01 05:00:00 UTC+0000
8e65be7118c440429c41d20a6d839d68,,2012-01-01 05:00:00 UTC+0000
ab0e68ee5086484d919c3b351121844c,,2012-01-01 05:00:00 UTC+0000
fb76a48e82e44e4fa1c0bce61823dac9,,2012-01-01 05:00:00 UTC+0000
ba718c7c9adf4056bbab976c10196b7f,,2012-01-01 05:00:00 UTC+0000
6f04203dd29a4cb384aaf37c17929668,,2012-01-01 05:00:00 UTC+0000
5052768c0d8141da8fbd0176e4aa0169,,2012-01-01 05:00:00 UTC+0000
a4257403a76347619c25915922756ac7,,2012-01-01 05:00:00 UTC+0000
1c61ee96734c4aabae50bfa1e30281c5,,2012-01-01 05:00:00 UTC+0000
da1239a179894367a43dfa56c8ef6515,"San Francisco, California",2012-01-04 05:00:00 UTC+0000
ba92234db8c04d298235facda8cd240d,,2012-01-04 05:00:00 UTC+0000
b3e4125677e84e77922a562686d8e161,"Tempe, Arizona",2012-01-04 05:00:00 UTC+0000
768c5810fb7e4327bf2faccceb187a16,,2012-01-04 05:00:00 UTC+0000
12295c7633b5439d8d7e60a69f1646a0,,2012-01-04 05:00:00 UTC+0000
6525c956a93047c58e22b2d98f215785,,2012-01-04 05:00:00 UTC+0000
c187003baff34c0fb2ea7dd8b52b5ee3,,2012-01-04 05:00:00 UTC+0000
15940cfa28724f20bf19d5230d45668f,,2012-01-04 05:00:00 UTC+0000
8cd865a6e8ce41d39095bc79340ab352,"Boston, Massachusetts",2012-01-04 05:00:00 UTC+0000
bf646ce628de48ce8dc5ec72020dab27,,2012-01-04 05:00:00 UTC+0000
621a294ae7f842058720d86c99ad3464,,2012-01-04 05:00:00 UTC+0000
8971dbe7424d4d28908ca4b1dc0c97ae,,2012-01-04 05:00:00 UTC+0000
cecbf561a0fa466ebe4556a4cbc697c7,,2012-01-04 05:00:00 UTC+0000
16908136951a48ed942738822cedd5c2,"Palm Harbor, Florida",2012-01-04 05:00:00 UTC+0000
2d16742915a349d6b3a642571a5132c7,,2012-01-04 05:00:00 UTC+0000
d3cf9a4c248749e38d9b2f21adf6b501,,2012-01-04 05:00:00 UTC+0000
3e7ab25364e14e369cac8e60c5b84eb4,"Baton Rouge, Louisiana",2012-01-04 05:00:00 UTC+0000
c93935ddce194337936f04fea995abd9,,2012-01-04 05:00:00 UTC+0000
ebe2c3954f9b4a97a75c32c63b485315,"Sunnyvale, California",2012-01-04 05:00:00 UTC+0000
352562f7c1694a46a671ddea405cfdb5,"Worcester, Massachusetts",2012-01-04 05:00:00 UTC+0000
a7f95f095d6547b1a31a274016204b2b,,2012-01-04 05:00:00 UTC+0000
3c41b1dd7a1e4fe4be98f5a069c30e75,"Irvine, California",2012-01-04 05:00:00 UTC+0000
4389953239d14f158e78dd6e05d8f195,,2012-01-04 05:00:00 UTC+0000
6daa936b2b97464bbe940bf60f433162,United States,2012-01-04 05:00:00 UTC+0000
028f007ee6114580bf669ba7da14814d,,2012-01-04 05:00:00 UTC+0000
06286e6a98a14dd086d16e1221368061,"Burlingame, California",2012-01-04 05:00:00 UTC+0000
24335104f4184a9084b346f8b13e011e,,2012-01-04 05:00:00 UTC+0000
c197dfba368442399bdc81892007e177,,2012-01-04 05:00:00 UTC+0000
e60a4d6a3bbc4295b8e3ea0f078845d2,,2012-01-04 05:00:00 UTC+0000
f23462c02b26443faee641350a1a3963,"Hinesville, Georgia",2012-01-04 05:00:00 UTC+0000
e99c3966b00744a88e5522d4bc5d79e4,,2012-01-04 05:00:00 UTC+0000
a004fd67683e45ec84e17c552e306031,"Katy, Texas",2012-01-04 05:00:00 UTC+0000
55edc13bb4c04b72a65c017d3a47d8ed,,2012-01-04 05:00:00 UTC+0000
b9e975aa4b9a4c11b35dfe0bee7d1cec,,2012-01-04 05:00:00 UTC+0000
d78a186ccc4d473384ebf02fda4a36c2,"Phoenix, Arizona",2012-01-04 05:00:00 UTC+0000
49c38582507d446bba29f3b43a4b7ae5,,2012-01-04 05:00:00 UTC+0000
4485f41169424f70801b099b55a2a5fe,"Mountain View, California",2012-01-04 05:00:00 UTC+0000
1adabbf3a0b14acfb59ed897ea68e8e7,,2012-01-04 05:00:00 UTC+0000
e192550ba69042d48508d5daba6e3dbb,,2012-01-04 05:00:00 UTC+0000
d91061e16e0a48c4946413ea7669a89d,"Boston, Massachusetts",2012-01-04 05:00:00 UTC+0000
ef9ceabc38d84830a254c171d446dee0,"Boston, Massachusetts",2012-01-04 05:00:00 UTC+0000
3934eda71ab5444f8149998ab83599dd,,2012-01-04 05:00:00 UTC+0000
9691caa9c97a4e01a94483a85b40a376,,2012-01-04 05:00:00 UTC+0000
efab489b939a45f9a9c2bdda933d8dda,,2012-01-04 05:00:00 UTC+0000
474ed8eeb4b04a2db5f7a3eac6111324,United States,2012-01-04 05:00:00 UTC+0000
177f482adc1a449284471f7c556ee8f0,United States,2012-01-04 05:00:00 UTC+0000
b712ae1a97914821ba6294210043a7f2,"Burlingame, California",2012-01-04 05:00:00 UTC+0000
64346a0c5a9e44b0a8c1afd6c9fff4ab,"Greeley, Pennsylvania",2012-01-04 05:00:00 UTC+0000
687645c9f45a4fd09e0313bf16bcb932,"Dearborn, Michigan",2012-01-04 05:00:00 UTC+0000
6d97fe10dfb34063b9c6e0e9383ce231,,2012-01-06 19:44:45 UTC+0000
a6b29dce36d44288b321f90c54be9ed3,,2012-01-11 05:00:00 UTC+0000
4f2d8489aa06447a9520dd5b13b8f542,,2012-01-11 05:00:00 UTC+0000
a090602d3e7f4c0285e15ed859fe22f4,,2012-01-11 05:00:00 UTC+0000
bae647d049f74965bc6cec6e5a1e8ca7,,2012-01-11 05:00:00 UTC+0000
6da0b18491494e92bccf06102d075456,,2012-01-11 05:00:00 UTC+0000
da2871f1e51643bf83ed440bfea3ab1a,,2012-01-11 05:00:00 UTC+0000
622c0696372b4760b8182db229d082ab,"Montevideo, Montevideo Department, Uruguay",2012-01-11 05:00:00 UTC+0000
3686d9f5bcfb4755aeccc9a66cbae8f4,"Cambridge, Massachusetts",2012-01-11 05:00:00 UTC+0000
e9207ddd01c340518cb73e4665792a0d,,2012-01-11 05:00:00 UTC+0000
f3919250a2d3431b8de654f5144d202c,,2012-01-11 05:00:00 UTC+0000
3fa52f2ad0074d9aa11d5511fdd2b2d8,"Oakland, California",2012-01-11 05:00:00 UTC+0000
65918e47fd41420485d2b0fefc55504d,,2012-01-11 05:00:00 UTC+0000
ee86609c6de843388b85702c105cf0d8,,2012-01-11 05:00:00 UTC+0000
ae04eaca9e78428f94fbeb921214fa01,,2012-01-11 05:00:00 UTC+0000
eb5970668a1f4de88622c7f81da6c895,,2012-01-11 05:00:00 UTC+0000
966993b4561c4d50955891f6da300d6a,,2012-01-11 05:00:00 UTC+0000
ed4e228084da4e41a9b72bd1eae3df5d,,2012-01-11 05:00:00 UTC+0000
aa705a307e2c41aa98d6c94a96f65be0,,2012-01-11 05:00:00 UTC+0000
ecd666a3e01f44c6b372bae05f84c942,"New York, New York",2012-01-11 05:00:00 UTC+0000
ef454e4fa74a4a39b600003f31f83544,,2012-01-11 05:00:00 UTC+0000
69e472da423c442a997cf0a5ec383c24,,2012-01-11 05:00:00 UTC+0000
ead956e03ff94096a78ffb6d9a83a069,"Boston, Massachusetts",2012-01-11 05:00:00 UTC+0000
029dba32357c451386a4a285448ccf00,"New York, New York",2012-01-11 05:00:00 UTC+0000
3d799cac31604318a26cc43947bc257f,,2012-01-11 05:00:00 UTC+0000
2f89e2ba14e84311a3e54579bfe3dc48,,2012-01-11 05:00:00 UTC+0000
7b66453142444cc0b660388c9bb1e530,,2012-01-11 05:00:00 UTC+0000
1017c07f73724c44a1bec3df49eaac6a,"San Carlos, California",2012-01-11 05:00:00 UTC+0000
30561b3edcb1464fb0a4b92dab7229a5,,2012-01-11 05:00:00 UTC+0000
ac7e1fbfbd43427d9741c48e13b7e60b,,2012-01-11 05:00:00 UTC+0000
9672f9d78dd94597a39f090e8e9ce85c,,2012-01-11 05:00:00 UTC+0000
67e7cd682d9045038e8ae302d391fcbc,,2012-01-11 05:00:00 UTC+0000
92330db04da443618336f28a7f73dd46,,2012-01-11 05:00:00 UTC+0000
202af75d60274a36bb41cfea94d8745d,"Redford Charter Township, Michigan",2012-01-11 05:00:00 UTC+0000
45bb51b1e4ae471087a825583406e79e,,2012-01-11 05:00:00 UTC+0000
939b1f24b7a54153aca31652ed4a8b27,"Chardon, Ohio",2012-01-11 05:00:00 UTC+0000
dd4e5823df98448fbe367965797c481b,,2012-01-11 05:00:00 UTC+0000
b51715d517014da7aa8b7c1643766672,,2012-01-11 05:00:00 UTC+0000
166688360fe24cae925550f20df7e6b5,,2012-01-11 05:00:00 UTC+0000
b93fb64d00544648ab038032561250aa,,2012-01-11 05:00:00 UTC+0000
dde0eb115fd1473db3e82c571589c496,,2012-01-11 05:00:00 UTC+0000
ba449bbd86d84578b30ff3398f027862,,2012-01-11 05:00:00 UTC+0000
4e5d951ac055401bba73b3598c738bcb,,2012-01-11 05:00:00 UTC+0000
5eed1839e60a49c495eed0834a1009a7,"New York, New York",2012-01-11 05:00:00 UTC+0000
639637b5d1fe459db8fa1469f09056d0,"Quincy, Massachusetts",2012-01-11 05:00:00 UTC+0000
c5e44b520fa5462fb2e210a3a8b7b6cc,,2012-01-11 05:00:00 UTC+0000
8fd66d08e3774c0e94744d338ae59015,,2012-01-11 05:00:00 UTC+0000
fa00a32b1540490ea8ba61d942f16564,,2012-01-11 05:00:00 UTC+0000
2c4d7814a806431ab1161d77c0243b23,,2012-01-11 05:00:00 UTC+0000
f581208523b645e3bfe0f574afcd797f,,2012-01-11 05:00:00 UTC+0000
c86a691d200f4fbf804f2dbebf13a7b7,,2012-01-11 05:00:00 UTC+0000
1f1dbab2a2fd4f689489ed5bdeb515fb,,2012-01-11 05:00:00 UTC+0000
9d484e10bfa04d838741a933cd208255,,2012-01-11 05:00:00 UTC+0000
dc35fa16347d4d9db698023bb80e89be,,2012-01-11 05:00:00 UTC+0000
e825253488334b63b22142c5acdfc6fd,"Tempe, Arizona",2012-01-11 05:00:00 UTC+0000
80305eed13a547b39eee3de71377894b,,2012-01-11 05:00:00 UTC+0000
477bcefd89414da7bc840fb88f19ba9d,,2012-01-11 05:00:00 UTC+0000
007ea82b34f144f790b58ee1244d3bc8,,2012-01-11 05:00:00 UTC+0000
c601509a86ef426f8a33031cee01215d,,2012-01-11 05:00:00 UTC+0000
634164e5e8fb45a28af3ffe202dd21f4,,2012-01-11 05:00:00 UTC+0000
2af62768147647c4b961bdcef9c5c143,,2012-01-11 05:00:00 UTC+0000
3dc078100c7f4b32814cb67d99c99f19,,2012-01-11 05:00:00 UTC+0000
71017508992e4b0dbdf2e69a0fb237b8,,2012-01-11 05:00:00 UTC+0000
c989d409c14346d4aa032ca6c74f1e9b,,2012-01-11 05:00:00 UTC+0000
1c87e5f059ef43d58be1466a5b58c1da,,2012-01-11 05:00:00 UTC+0000
646cf3d2bf324fea80eb3d4eb330daaa,,2012-01-11 05:00:00 UTC+0000
f4275f10b9544d26b3a098e9335f5bf7,"Cambridge, Massachusetts",2012-01-11 05:00:00 UTC+0000
ea50150677ae405194461db08a5767fc,,2012-01-11 05:00:00 UTC+0000
a4862f1d3cc94b37a56eb5a9c244ca6c,,2012-01-11 05:00:00 UTC+0000
7d9349e79fbb403f924a7d28837b8a14,,2012-01-11 05:00:00 UTC+0000
3846a42771244954ba1781a20e18d912,,2012-01-11 05:00:00 UTC+0000
f1f5db5db4884025bd7cec3dcae5bb48,,2012-01-11 05:00:00 UTC+0000
3f04342120704a8da1101967ba74dfe5,,2012-01-11 05:00:00 UTC+0000
cffa9a5ada7e4469b49519bfd2752140,,2012-01-11 05:00:00 UTC+0000
855f2ad28086471abd8333e360b093c2,United States,2012-01-11 05:00:00 UTC+0000
b4e3817076ed43e48c55d93a6e1a7181,,2012-01-11 05:00:00 UTC+0000
c8738f985b754ba087ebb82f33503736,,2012-01-11 05:00:00 UTC+0000
31b7a865d8cc4aaa8d3b890b26489cb1,,2012-01-11 05:00:00 UTC+0000
e574d23849134d69a14118681cf24369,,2012-01-11 05:00:00 UTC+0000
053a3096dfcd484786102d5aab8b2af3,,2012-01-11 05:00:00 UTC+0000
f84d776729f74409bd046676bfd94ac0,,2012-01-11 05:00:00 UTC+0000
944695462cc54720903e609b31996f6a,,2012-01-11 05:00:00 UTC+0000
c9f9518b61d546d18b8cdcd2d8322ede,,2012-01-11 05:00:00 UTC+0000
df1ed658942540e48ce24a860c92193a,,2012-01-11 05:00:00 UTC+0000
5144ed4b29834068bb3f99062f1d8077,,2012-01-11 05:00:00 UTC+0000
62d1fa3076a2458a8ec7e6aea5057a9a,,2012-01-11 05:00:00 UTC+0000
3435507a05b947d0aedb1084c0d02482,,2012-01-11 05:00:00 UTC+0000
8842f53fbd6a490dab4b661ae7c63b4d,,2012-01-11 05:00:00 UTC+0000
400a05fdfc4b44e48b357c7e62b8b342,,2012-01-11 05:00:00 UTC+0000
411ee8c4bb474ddcaaddeb2c56b2ca02,,2012-01-11 05:00:00 UTC+0000
879836db832048a7afd6d671b8bdca06,,2012-01-11 05:00:00 UTC+0000
96e1b692c9ac4166b8602b08f256152f,,2012-01-11 05:00:00 UTC+0000
538dd55c25f6494883f0d07a1375bf40,,2012-01-11 05:00:00 UTC+0000
21a6c66949ff4422bf8cb04eedac9056,,2012-01-11 05:00:00 UTC+0000
803c04a2a91f4652a6a02649780974b8,,2012-01-11 05:00:00 UTC+0000
38757c1e3e81460287c5432c76882fc2,,2012-01-11 05:00:00 UTC+0000
c8dabc6222d34c858f6d745f56bff6da,,2012-01-11 05:00:00 UTC+0000
d134763f3bd54bc9aca9790708c9f496,,2012-01-11 05:00:00 UTC+0000
fff36703cce74dfe8a9ecaf8813d3ae5,,2012-01-11 05:00:00 UTC+0000
e05eb0a84bb540f592c8792c1cd165f9,,2012-01-11 05:00:00 UTC+0000
976557c889ae47eba38872c66610143b,,2012-01-11 05:00:00 UTC+0000
62b5d5cdbf924aee8c48f0e567330590,,2012-01-11 05:00:00 UTC+0000
615e4ce63462468f8a6dee33cce92337,,2012-01-11 05:00:00 UTC+0000
ed79df040f744ce6b4bf8e9cb039e768,,2012-01-11 05:00:00 UTC+0000
7b45626988534aca91bcb8f3c13f22dd,"Bengaluru, Karnataka, India",2012-01-11 05:00:00 UTC+0000
0e5d5e1d17e545818fffe364f9d70c4f,,2012-01-12 05:00:00 UTC+0000
c75eec05620548889b351bcf5677f8b6,,2012-01-13 20:11:20 UTC+0000
3e7b797a2d284dc7a485fd1ec2abb091,,2012-01-13 20:12:11 UTC+0000
9e2086c54a214caaa3b570bbb445b8bd,"New York, New York",2012-01-17 00:12:47 UTC+0000
1b09ba11e171427caa9601253b7862f0,,2012-01-19 15:14:58 UTC+0000
d1ccf7f0c7d948e29595462690ac4902,,2012-01-19 17:53:36 UTC+0000
a66e8be78e7f466da622393438ac3136,,2012-01-11 05:00:00 UTC+0000
57747077c0fc4f1c8739bf97914c002c,"Burlingame, California",2012-01-11 05:00:00 UTC+0000
c9d7a319158546bda2936e308843aa41,,2012-01-11 05:00:00 UTC+0000
93ff5afcef374fcfa1160afc0399f6b4,,2012-01-11 05:00:00 UTC+0000
7209308c554b480fb2ceb627228a8fa1,,2012-01-11 05:00:00 UTC+0000
e706d34ed8a6494e9178677888c8560a,,2012-01-11 05:00:00 UTC+0000
f1778dac04ca49a88a39e6d945912cad,"Burlingame, California",2012-01-11 05:00:00 UTC+0000
4e54eb06da7a498cbcc375eb97d14947,,2012-01-11 05:00:00 UTC+0000
fa71f0cdd0b148189af4091c18eeaecf,,2012-01-11 05:00:00 UTC+0000
7d2f97a794c34d6683ad62112b1fbbf6,"San Francisco, California",2012-01-11 05:00:00 UTC+0000
679a8b0eda4847af977dea30dff8f94c,,2012-01-11 05:00:00 UTC+0000
9a7ba6e0089d4c2dab623b251142108e,,2012-01-11 05:00:00 UTC+0000
693bae036cbe40d4b3d21d644380cb37,"Mission, British Columbia, Canada",2012-01-11 05:00:00 UTC+0000
7701b799297140e6ac16b3ad2bcdd263,,2012-01-11 05:00:00 UTC+0000
55664ad848ee49bdb12e282791a8cc81,,2012-01-11 05:00:00 UTC+0000
178f71b3ba3147f8a0470e14a0a5572e,,2012-01-11 05:00:00 UTC+0000
037afcef2ebc44c28562dd1e0c411be4,,2012-01-11 05:00:00 UTC+0000
a0981134a0164e73b59a6c0eacb11a85,,2012-01-11 05:00:00 UTC+0000
ec28832088504e7db5ad5a086e791d1c,"Pontiac, Michigan",2012-01-11 05:00:00 UTC+0000
6ee559ae62fa46e3a452b3488f388f87,,2012-01-11 05:00:00 UTC+0000
1194396007e049f5aa60ca1ee32fba3f,,2012-01-11 05:00:00 UTC+0000
bb5a520f906544a2804511f8762f0953,,2012-01-11 05:00:00 UTC+0000
773f744c51254d5b83e8749076b57a15,,2012-01-11 05:00:00 UTC+0000
